"st_abbrev","geo","state_symbol","data_symbol","start_year","start_month","end_year","end_month","all_percentagechange","opioid_percentagechange","heroin_percentagechange","stimulant_percentagechange","all_issignificant","opioid_issignificant","heroin_issignificant","stimulant_issignificant","all_significance","opioid_significance","heroin_significance","stimulant_significance","sex","age_range","state_count","comparison_type"
"US","US-US","","*","2018","2","2018","3","-2.22","26.25","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","36","3Month2MonthGenderUS"
"US","US-US","","","2018","3","2018","4","2.13","0.8","-5.37","-4.06","TRUE","FALSE","FALSE","FALSE","Significant Increase","No Significant Change","No Significant Change","No Significant Change","F","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","3","2018","4","-0.01","1.04","0.5","1.05","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","M","all","37","3Month2MonthGenderUS"
"US","US-US","","*","2018","3","2018","4","8.51","3.74","10.02","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","Missing","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","4","2018","5","2.69","4.09","9.64","3.3","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","F","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","4","2018","5","5.29","8.24","11.4","3.98","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","M","all","37","3Month2MonthGenderUS"
"US","US-US","","*","2018","4","2018","5","-7.94","-10.27","-4.48","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","Missing","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","5","2018","6","3.97","12.32","10.15","4.55","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","F","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","5","2018","6","3.33","6.46","4.64","5.41","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","M","all","37","3Month2MonthGenderUS"
"US","US-US","","*","2018","5","2018","6","0.87","7.37","-17.14","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","Missing","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","6","2018","7","-0.97","-3.49","-5.06","0.57","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","F","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","6","2018","7","0.65","-2.71","-2.74","-2.84","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","M","all","37","3Month2MonthGenderUS"
"US","US-US","","*","2018","6","2018","7","7.42","22.3","9.61","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","Missing","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","7","2018","8","2.63","2.82","5.58","3.64","TRUE","FALSE","FALSE","FALSE","Significant Increase","No Significant Change","No Significant Change","No Significant Change","F","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","7","2018","8","1.96","4.31","4.92","6.39","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","M","all","37","3Month2MonthGenderUS"
"US","US-US","","*","2018","7","2018","8","-0.81","-22.19","-10.76","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","Missing","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","8","2018","9","-3.37","-8.82","-10.66","-3.96","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","F","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","8","2018","9","-4.81","-6.32","-7.99","-8.29","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","M","all","37","3Month2MonthGenderUS"
"US","US-US","","*","2018","8","2018","9","0.22","-7.9","16.81","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","Missing","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","9","2018","10","-2.41","0.72","-2.46","-19.24","TRUE","FALSE","FALSE","TRUE","Significant Decrease","No Significant Change","No Significant Change","Significant Decrease","F","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","9","2018","10","-1.86","-1.99","-5.51","-3.08","TRUE","FALSE","TRUE","FALSE","Significant Decrease","No Significant Change","Significant Decrease","No Significant Change","M","all","37","3Month2MonthGenderUS"
"US","US-US","","*","2018","9","2018","10","8.35","33.08","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","10","2018","11","-0.71","-1.66","-7.67","19.07","FALSE","FALSE","TRUE","TRUE","No Significant Change","No Significant Change","Significant Decrease","Significant Increase","F","all","36","3Month2MonthGenderUS"
"US","US-US","","","2018","10","2018","11","-1.19","-2.12","-5.06","-2.18","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","M","all","36","3Month2MonthGenderUS"
"US","US-US","","*","2018","10","2018","11","26.29","25.64","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","36","3Month2MonthGenderUS"
"US","US-US","","","2018","11","2018","12","-7.7","-5.78","-4.63","-11.6","TRUE","TRUE","FALSE","TRUE","Significant Decrease","Significant Decrease","No Significant Change","Significant Decrease","F","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","11","2018","12","-7.42","-6.09","-7.76","0.65","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","M","all","37","3Month2MonthGenderUS"
"US","US-US","","*","2018","11","2018","12","-4.68","10.89","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","12","2019","1","1.14","-0.92","-4.75","2.88","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","F","all","37","3Month2MonthGenderUS"
"US","US-US","","","2018","12","2019","1","-3.16","-5.94","-7.93","-3.13","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","M","all","37","3Month2MonthGenderUS"
"US","US-US","","*","2018","12","2019","1","-19.17","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","37","3Month2MonthGenderUS"
"US","US-US","","","2019","1","2019","2","2.41","3.19","4.09","11.88","TRUE","FALSE","FALSE","FALSE","Significant Increase","No Significant Change","No Significant Change","No Significant Change","F","all","37","3Month2MonthGenderUS"
"US","US-US","","","2019","1","2019","2","4.88","8.93","7.51","6.29","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","M","all","37","3Month2MonthGenderUS"
"US","US-US","","*","2019","1","2019","2","28.33","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","37","3Month2MonthGenderUS"
"US","US-US","","","2019","2","2019","3","-0.47","3.23","1.83","9.59","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","F","all","38","3Month2MonthGenderUS"
"US","US-US","","","2019","2","2019","3","1.7","2.61","5.29","1.81","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Increase","No Significant Change","M","all","38","3Month2MonthGenderUS"
"US","US-US","","*","2019","2","2019","3","-3.49","22.42","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","38","3Month2MonthGenderUS"
"US","US-US","","","2019","3","2019","4","5.91","3.88","4.69","1.78","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","No Significant Change","F","all","38","3Month2MonthGenderUS"
"US","US-US","","","2019","3","2019","4","4.01","5.5","5.5","7.57","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","M","all","38","3Month2MonthGenderUS"
"US","US-US","","*","2019","3","2019","4","15.08","20.34","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","38","3Month2MonthGenderUS"
"US","US-US","","","2019","4","2019","5","4.85","8.62","9.96","6.32","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","F","all","39","3Month2MonthGenderUS"
"US","US-US","","","2019","4","2019","5","4.9","4.86","5.82","1.25","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","M","all","39","3Month2MonthGenderUS"
"US","US-US","","*","2019","4","2019","5","-7.41","-1.31","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","39","3Month2MonthGenderUS"
"US","US-US","","","2019","5","2019","6","1.74","3.72","8.1","6.35","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","F","all","40","3Month2MonthGenderUS"
"US","US-US","","","2019","5","2019","6","5.36","7.41","6.79","9.67","TRUE","TRUE","TRUE","TRUE","Significant Increase","Significant Increase","Significant Increase","Significant Increase","M","all","40","3Month2MonthGenderUS"
"US","US-US","","*","2019","5","2019","6","-3.98","15.93","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","40","3Month2MonthGenderUS"
"US","US-US","","","2019","6","2019","7","-1.18","-0.48","-4.95","-8.7","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","F","all","40","3Month2MonthGenderUS"
"US","US-US","","","2019","6","2019","7","-0.07","1.25","0.19","-3.31","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","M","all","40","3Month2MonthGenderUS"
"US","US-US","","*","2019","6","2019","7","0.92","-32.37","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","40","3Month2MonthGenderUS"
"US","US-US","","","2019","7","2019","8","0.89","2.28","3.43","2.3","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","F","all","41","3Month2MonthGenderUS"
"US","US-US","","","2019","7","2019","8","5.3","7.14","5.49","6.78","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","M","all","41","3Month2MonthGenderUS"
"US","US-US","","*","2019","7","2019","8","8.27","19.86","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","41","3Month2MonthGenderUS"
"US","US-US","","","2019","8","2019","9","-2.62","-5.13","-8.55","-4.01","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","F","all","41","3Month2MonthGenderUS"
"US","US-US","","","2019","8","2019","9","-5.41","-7.57","-7.91","-7.31","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","M","all","41","3Month2MonthGenderUS"
"US","US-US","","*","2019","8","2019","9","3.1","-1.05","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","41","3Month2MonthGenderUS"
"US","US-US","","","2019","9","2019","10","0.76","2.44","1.52","-0.86","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","No Significant Change","F","all","42","3Month2MonthGenderUS"
"US","US-US","","","2019","9","2019","10","-1.04","-0.21","-4.69","-2.12","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","M","all","42","3Month2MonthGenderUS"
"US","US-US","","*","2019","9","2019","10","-11.77","8.79","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","42","3Month2MonthGenderUS"
"US","US-US","","","2019","10","2019","11","-3.45","-6.13","-8.95","-10.39","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","F","all","42","3Month2MonthGenderUS"
"US","US-US","","","2019","10","2019","11","-0.27","0.05","-1.39","-7.7","FALSE","FALSE","FALSE","TRUE","No Significant Change","No Significant Change","No Significant Change","Significant Decrease","M","all","42","3Month2MonthGenderUS"
"US","US-US","","*","2019","10","2019","11","-10.05","-18.69","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","Missing","all","42","3Month2MonthGenderUS"
"US","US-US","","","2019","11","2019","12","-8.16","-4.81","-6.74","0.79","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","F","all","42","3Month2MonthGenderUS"
