"","X.1","fips","year","state","county","combined_overdose_mortality_rate","combined_overdose_deaths","child_mortality_rate","infant_mortality_rate","age_adjusted_mortality","combined_household_income","combined_ypll_rate","percent_fair_or_poor_health","average_number_of_physically_unhealthy_days","mental_health_provider_rate","average_number_of_mentally_unhealthy_days","smokers","excessive_drinking","unemployed","labor_force","violent_crime_rates","income_ratio","severe_housing_problems"
"139",411,41003,2017,"Oregon","Benton",8.0620702629,21,46.145169284,NA,217.5,54773,4685.3,14.14776,NA,693.14393,NA,14.36414,18.99288,1945,45171,119.28872,6.040982228,22.73476
"140",412,41005,2017,"Oregon","Clackamas",11.05718506,131,35.369453913,3.9575463213,261.3,69523,5019.7,12.4112,NA,235.60764,NA,13.96637,21.25112,10651,204481,96.30553,4.1279571342,19.08207
"141",413,41007,2017,"Oregon","Clatsop",13.327528454,15,77.768385461,6.8376068376,379.7,47340,8176.8,14.60554,NA,229.97013,NA,16.17873,18.50263,1017,18301,139.89533,4.2795993136,22.8254
"142",414,41009,2017,"Oregon","Columbia",11.45529403,17,49.514978281,NA,338.2,52060,7048.5,14.82495,NA,229.83871,NA,14.99977,18.64615,1651,22896,102.19446,4.3535547506,15.23335
"143",415,41011,2017,"Oregon","Coos",11.709726525,22,47.342371422,NA,432.7,38934,8215.8,17.93495,NA,289.91936,NA,18.35991,18.66301,1957,25914,165.1892,4.4211510618,17.89413
"144",416,41013,2017,"Oregon","Crook",18.91461627,12,NA,NA,348.9,45046,6160.4,17.07528,NA,397.59593,NA,16.19077,16.88197,761,8934,223.66004,4.1882281486,20.43919
"145",417,41015,2017,"Oregon","Curry",23.824768825,16,NA,NA,447.2,38126,9663.5,15.23182,NA,262.4205,NA,14.35471,16.12384,732,8630,105.77678,4.4023254501,19.26606
"146",418,41017,2017,"Oregon","Deschutes",9.7730693302,50,34.33287785,3.9485114112,252.8,56911,5206.5,12.94891,NA,350.89121,NA,15.56308,20.34609,5024,84185,213.38608,4.3586865986,22.59563
"147",419,41019,2017,"Oregon","Douglas",13.370771494,43,60.776509283,6.2671367019,426.8,41696,8308.3,16.09663,NA,233.08725,NA,16.56302,18.85812,3388,44255,171.19896,4.3142670371,17.60748
"148",420,41021,2017,"Oregon","Gilliam",NA,NA,NA,NA,366,50694,NA,14.08643,NA,107.58472,NA,14.16911,17.6542,53,810,16.91189,4.2643094152,10.73446
"149",421,41023,2017,"Oregon","Grant",NA,NA,NA,NA,259.9,43105,4678.9,15.66805,NA,208.76827,NA,15.38746,16.51124,273,3077,22.70044,5.066483059,14.00602
"150",422,41025,2017,"Oregon","Harney",NA,NA,NA,NA,409.5,40468,9700.6,15.93215,NA,444.44444,NA,16.37196,17.7352,241,3301,64.50127,3.7630972339,13.96469
"151",423,41027,2017,"Oregon","Hood River",NA,NA,NA,NA,255.4,53726,5029.6,16.64425,NA,280.9353,NA,14.78921,20.297,644,13576,167.46474,3.8890999763,14.5488
"152",424,41029,2017,"Oregon","Jackson",14.570818136,92,40.146790236,4.0704738761,345.6,44855,6708.2,16.30768,NA,294.96582,NA,17.11908,18.116,6751,97648,326.44283,4.5639202267,23.94154
"153",425,41031,2017,"Oregon","Jefferson",NA,NA,79.158130006,9.7447795824,378.6,42325,8921.2,18.90696,NA,141.18062,NA,18.52335,18.40524,712,9613,132.60759,3.4895382556,20.62183
"154",426,41033,2017,"Oregon","Josephine",15.49771508,39,60.751496006,7.5679394565,418.2,40569,8416.4,16.80026,NA,620.68559,NA,19.35865,17.01451,2605,33162,219.15555,4.4869974949,23.96045
"155",427,41035,2017,"Oregon","Klamath",12.159225052,24,63.195590352,8.708014928,407.1,42384,8789.5,18.16249,NA,301.44207,NA,18.574,19.19697,2273,28444,219.58091,4.5144800227,19.75895
"156",428,41037,2017,"Oregon","Lake",NA,NA,NA,NA,355.4,39878,7740.2,17.13908,NA,140.50326,NA,17.49616,17.386,271,3458,NA,3.9732342007,17.67181
"157",429,41039,2017,"Oregon","Lane",16.242143443,175,44.5981415,5.2224525594,327.7,47254,6512,15.53501,NA,697.17136,NA,15.84447,19.59512,10194,171388,246.24322,4.9077267637,22.12063
"158",430,41041,2017,"Oregon","Lincoln",22.890825071,32,59.566730414,NA,402.4,41118,8368.4,16.13417,NA,282.75012,NA,17.14668,17.01719,1386,20484,326.86077,4.3151556947,19.19675
"159",431,41043,2017,"Oregon","Linn",16.728562347,60,36.825796021,5.7741240947,359.8,47757,6765.3,17.14382,NA,127.751,NA,17.34716,18.17272,3760,54608,102.83638,4.2487158414,18.00089
"160",432,41045,2017,"Oregon","Malheur",12.059023438,11,42.393608348,NA,374.9,37604,6827,21.97298,NA,342.33048,NA,17.83446,18.74772,772,11964,283.53326,5.173485501,22.10163
"161",433,41047,2017,"Oregon","Marion",7.3437614746,72,41.229295069,5.7562767912,316.4,51623,5958.4,15.38533,NA,285.75748,NA,14.67968,17.28976,9293,152400,234.90559,4.0882245716,21.54742
"162",434,41049,2017,"Oregon","Morrow",NA,NA,NA,NA,351.2,53774,5967.8,17.50518,NA,482.57373,NA,15.05166,19.11676,320,5528,156.10273,3.5836897397,17.37968
"163",435,41051,2017,"Oregon","Multnomah",16.201335453,378,45.566835155,5.3125682265,323.4,58764,6144,14.22181,NA,671.77531,NA,15.52868,22.91667,21350,427659,475.52965,5.0595427715,22.19716
"164",436,41053,2017,"Oregon","Polk",7.2618228884,17,56.597001739,4.3441938179,285.3,55342,5690.1,14.21395,NA,227.98554,NA,14.74541,18.64072,2084,36384,240.08875,4.5343599173,19.12181
"165",437,41055,2017,"Oregon","Sherman",NA,NA,NA,NA,300.9,51448,NA,15.43837,NA,NA,NA,15.75469,17.19682,56,890,96.48784,5.6869641531,21.21212
"166",438,41057,2017,"Oregon","Tillamook",22.276968236,17,81.636818205,NA,350.2,44972,6909.4,15.42957,NA,233.89077,NA,16.38654,17.43267,653,11314,92.95627,3.9346663334,16.70738
"167",439,41059,2017,"Oregon","Umatilla",7.8275844075,18,42.671218263,5.5975006509,334.9,49016,6596.4,17.39081,NA,261.33201,NA,17.27676,19.48187,2288,35196,173.6829,4.276250985,17.19948
"168",440,41061,2017,"Oregon","Union",14.261081509,11,57.271245429,NA,340.6,46378,6533.1,15.62037,NA,255.91314,NA,16.35311,19.47151,737,11635,141.14978,4.714301676,19.34538
"169",441,41063,2017,"Oregon","Wallowa",NA,NA,NA,NA,324,44045,6978,13.38049,NA,160.44341,NA,14.45443,17.60607,257,3255,14.46132,4.6793726978,17.69616
"170",442,41065,2017,"Oregon","Wasco",NA,NA,65.191881438,NA,377.4,45110,7923,17.43113,NA,322.01746,NA,17.2506,18.45476,741,12979,118.67347,3.7959788752,16.90947
"171",443,41067,2017,"Oregon","Washington",8.5090290252,144,35.763747603,4.3764098016,221.6,70417,4323,13.11321,NA,254.03691,NA,12.31665,20.49118,14287,299458,148.8935,4.2173199822,18.33028
"172",444,41069,2017,"Oregon","Wheeler",NA,NA,NA,NA,305.1,34157,NA,16.00161,NA,220.91311,NA,14.72572,15.38042,37,705,358.29452,4.5235039849,14.4
"173",445,41071,2017,"Oregon","Yamhill",9.8314882907,30,39.865715485,5.2688300802,299.3,52806,5417,17.00327,NA,323.40077,NA,15.4214,20.45923,2728,51073,128.37267,4.1926232905,19.40539
"174",446,6000,2017,"California","year_state_total",11.723442445,13632,38.55634323,4.8618496199,268.6,64483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",447,6001,2017,"California","Alameda",11.163980649,539,35.060390252,4.4091899811,244.6,81462,4767.5,11.13082,NA,515.5001,NA,9.87341,16.94588,39133,824809,720.31393,5.3667531375,24.45649
"176",448,6003,2017,"California","Alpine",NA,NA,NA,NA,NA,50882,NA,17.15019,NA,540.54054,NA,15.62926,17.4439,41,520,529.56752,5.4413212294,16.4557
"177",449,6005,2017,"California","Amador",24.487130652,27,NA,NA,297.5,55879,6117.9,12.60503,NA,183.77882,NA,11.4865,19.06354,956,14404,278.86374,4.6127934062,21.24825
"178",450,6007,2017,"California","Butte",29.177868884,196,45.294608284,5.5409740449,369.8,45369,7438,16.39279,NA,518.60823,NA,14.50947,20.91616,7334,101731,298.55568,5.2883279296,23.19165
"179",451,6009,2017,"California","Calaveras",21.647122052,29,46.820863377,NA,317.5,52471,7209.5,12.3961,NA,147.22941,NA,11.74828,19.09223,1330,20614,255.66324,4.9492766646,19.7861
"180",452,6011,2017,"California","Colusa",NA,NA,53.586150041,NA,285.2,51118,5432.4,20.2235,NA,167.58216,NA,13.0018,18.0311,1718,11193,199.59771,3.6642467527,18.01605
"181",453,6013,2017,"California","Contra Costa",11.223516328,374,30.032306318,4.5482972312,239.7,83036,4712.1,12.05072,NA,301.13291,NA,10.61901,18.01611,27530,549948,366.02249,4.8766307518,22.61643
"182",454,6015,2017,"California","Del Norte",21.860843586,18,47.032666325,NA,423.7,38963,8297.8,17.77422,NA,377.92618,NA,15.3907,18.75832,853,9915,582.28444,5.4932027189,25.22147
"183",455,6017,2017,"California","El Dorado",21.6648825,119,25.330596763,4.0098967665,257.6,75575,5220.8,12.00299,NA,278.12114,NA,11.25937,19.38731,5051,89121,227.60607,4.9195099691,21.30073
"184",456,6019,2017,"California","Fresno",12.39595084,359,58.320913969,6.9804826056,341.4,46608,6895.5,22.92291,NA,275.62904,NA,13.62687,17.6718,45262,444168,507.12096,5.0926025627,28.73089
"185",457,6021,2017,"California","Glenn",21.451043951,18,52.897808047,NA,370.5,43584,6667.4,19.90697,NA,114.21637,NA,14.28177,17.01059,1145,13110,419.23756,5.5765657587,21.1838
"186",458,6023,2017,"California","Humboldt",30.86198766,125,58.781701825,6.2180974478,423.6,40739,8768.6,15.71548,NA,357.33494,NA,15.92898,20.894,3525,62633,331.97064,4.8036697248,25.94052
"187",459,6025,2017,"California","Imperial",18.10154031,97,30.904167648,3.7077725899,297.5,39925,5550.5,27.06974,NA,113.76817,NA,13.77491,17.33285,18945,78910,311.04017,6.0073946917,27.12058
"188",460,6027,2017,"California","Inyo",25.391298039,14,NA,NA,328.9,51697,6743,14.72773,NA,345.01643,NA,12.3464,18.10628,535,9181,473.88261,4.586378658,18.98413
"189",461,6029,2017,"California","Kern",23.160080415,607,54.801720949,6.5507488653,389.5,51150,7474.9,22.68649,NA,153.71082,NA,14.55685,16.70431,40212,393764,554.9864,4.9180781196,25.96075
"190",462,6031,2017,"California","Kings",13.489785358,61,48.033046736,5.7890342332,320.5,46440,6280.3,22.58207,NA,170.90054,NA,15.23436,19.95063,6120,58354,477.85029,4.4149140497,25.2176
"191",463,6033,2017,"California","Lake",50.354296987,97,56.967073032,6.4705882353,527.4,37993,10636.6,18.18203,NA,335.96012,NA,14.97929,16.95351,2235,29140,539.11013,5.1136098509,28.48519
"192",464,6035,2017,"California","Lassen",33.593331724,32,NA,NA,354.1,54670,6199.9,14.38215,NA,293.50774,NA,14.07287,22.78285,792,10891,400.8157,4.4042346182,18.95425
"193",465,6037,2017,"California","Los Angeles",7.5303428764,2282,36.918240935,4.6744834244,257.8,59045,4943.4,19.18373,NA,272.01776,NA,11.70027,18.54166,336860,5011707,423.78904,5.4175175857,34.62559
"194",466,6039,2017,"California","Madera",14.720685811,68,57.827102804,5.4886685552,319.6,46593,6855.4,22.7541,NA,130.96943,NA,14.95498,16.57157,6357,60566,616.29101,4.4690424049,27.1904
"195",467,6041,2017,"California","Marin",9.7393943122,76,27.746164916,3.3873004937,170.9,99868,3625.3,10.97889,NA,674.90745,NA,9.97947,21.07039,4999,141123,184.90981,5.6206992462,24.06958
"196",468,6043,2017,"California","Mariposa",20.767255702,11,NA,NA,336.3,44595,8131.5,13.62832,NA,211.0547,NA,12.20886,18.5002,583,8084,419.26388,4.6354136845,19.47514
"197",469,6045,2017,"California","Mendocino",23.980815348,63,64.189897296,5.8411214953,358.5,43237,8048.9,16.80777,NA,497.43865,NA,13.36413,18.8762,2354,40207,509.63057,4.8895444489,27.58264
"198",470,6047,2017,"California","Merced",13.031993544,104,41.203517282,5.8719328172,339.9,42879,6664.3,26.87007,NA,126.65065,NA,15.33299,17.1934,13063,115086,614.38103,4.6250200481,26.2432
"199",471,6049,2017,"California","Modoc",NA,NA,NA,NA,433,38402,11461.3,16.75427,NA,267.70775,NA,13.96852,16.70239,287,3276,670.63549,4.4569259281,19.07152
"200",472,6051,2017,"California","Mono",NA,NA,NA,NA,176,53992,3666.3,14.32888,NA,194.11892,NA,12.92562,21.1687,512,8336,253.82484,3.0689014736,22.10626
"201",473,6053,2017,"California","Monterey",11.514078086,149,41.690071619,4.6485910878,244.2,60047,4955.1,22.24583,NA,271.49238,NA,11.19984,17.75551,17875,221383,425.44853,4.3023946468,30.90967
"202",474,6055,2017,"California","Napa",11.544378712,49,25.769667491,5.0150451354,241.7,72683,4437.9,14.10453,NA,429.60633,NA,11.71699,19.12515,3442,74752,340.79717,4.5320382062,24.49929
"203",475,6057,2017,"California","Nevada",21.285941143,63,36.859565057,3.878018685,262,57627,6121.7,12.15711,NA,565.34887,NA,11.95747,19.01085,2644,48444,331.99613,4.3039996875,23.0544
"204",476,6059,2017,"California","Orange",11.781980548,1111,29.209182926,4.028598385,213.6,78002,4118.2,14.9682,NA,211.65533,NA,10.27058,17.6507,71507,1597071,203.94792,4.8122926767,28.43969
"205",477,6061,2017,"California","Placer",11.486063277,128,30.20332999,4.5363278055,240.7,76203,4665.6,11.65728,NA,245.0778,NA,10.13079,17.62884,8988,178176,175.94306,4.5265978176,20.21701
"206",478,6063,2017,"California","Plumas",46.533271289,26,NA,NA,409.1,46813,8975.7,14.11178,NA,233.5814,NA,12.57468,17.26117,823,7946,502.55595,4.7989546287,21.23402
"207",479,6065,2017,"California","Riverside",14.048797589,981,35.970989356,5.1729375122,290.5,57895,5550.3,20.16635,NA,156.75389,NA,13.38756,18.33455,69645,1035178,282.592,4.5926358367,27.49563
"208",480,6067,2017,"California","Sacramento",17.43339095,775,43.59222038,5.3635238422,322.3,58735,6192.2,17.06561,NA,322.846,NA,12.90175,18.69972,41375,688999,523.17345,4.8975366414,23.9258
"209",481,6069,2017,"California","San Benito",10.305795865,18,34.979489299,5.1756007394,243.8,76521,4905.5,17.67753,NA,85.04558,NA,11.5444,19.61733,2270,29763,381.56872,3.9782925543,27.71403
"210",482,6071,2017,"California","San Bernardino",5.5457920473,351,48.954315072,6.2702644765,340.9,53526,6498.8,22.17671,NA,180.86276,NA,14.24624,16.27718,59848,926641,409.07129,4.7276895143,28.18275
"211",483,6073,2017,"California","San Diego",12.952461397,1266,36.570385275,4.4796910121,245.3,67053,4745.8,14.94782,NA,297.92203,NA,10.79845,19.7335,81308,1563836,348.80494,4.877107247,26.17454
"212",484,6075,2017,"California","San Francisco",19.180131576,490,38.974851312,3.6608955606,242.1,90527,4730.6,12.73861,NA,815.20231,NA,9.9092,23.01169,19930,548004,792.96632,7.1032630482,26.92814
"213",485,6077,2017,"California","San Joaquin",16.122403524,346,46.194407097,5.9978483055,361.9,53341,6995.4,19.00726,NA,189.50401,NA,13.18819,18.29475,28127,316903,780.37899,4.8876039857,27.24932
"214",486,6079,2017,"California","San Luis Obispo",14.696622286,123,44.958697285,4.6716568456,257.2,61761,5449.1,13.75423,NA,504.61797,NA,11.86399,20.27151,6648,143293,379.33172,4.7691903047,24.52645
"215",487,6081,2017,"California","San Mateo",8.498125789,193,25.442467642,3.0739585245,189,101133,3537.7,10.88229,NA,310.79483,NA,8.66159,17.96306,15002,441966,227.55577,4.748273524,24.47081
"216",488,6083,2017,"California","Santa Barbara",13.624658816,180,32.723011126,4.3971358547,244.6,63049,4881.6,18.36877,NA,442.70172,NA,11.46675,19.19457,11608,220001,333.29811,4.8532700779,29.56887
"217",489,6085,2017,"California","Santa Clara",7.5246401125,427,28.264653474,3.3784944513,194.2,102191,3660.7,11.55229,NA,281.58895,NA,8.4478,16.19526,42316,1018407,253.89988,5.0616628422,24.2281
"218",490,6087,2017,"California","Santa Cruz",18.764510301,153,47.043563253,4.0814535241,245.8,64841,5213.4,15.69215,NA,615.36554,NA,11.47269,20.29621,10816,144248,394.0611,5.2594941516,27.4103
"219",491,6089,2017,"California","Shasta",22.291698014,120,44.461341186,5.5727138445,440.1,45943,8514.8,14.41407,NA,257.89131,NA,13.65401,17.20681,5842,74858,690.62234,4.7179473767,22.66599
"220",492,6091,2017,"California","Sierra",NA,NA,NA,NA,339.6,47535,NA,14.09687,NA,168.52039,NA,12.12005,16.98924,121,1351,380.06298,5.8392867002,19.52191
"221",493,6093,2017,"California","Siskiyou",18.32326826,24,45.094557651,NA,436,37447,8974.3,16.74964,NA,344.40006,NA,14.29573,17.52011,1694,18064,269.1922,4.6137302027,23.87329
"222",494,6095,2017,"California","Solano",14.009168653,181,48.700479435,5.831683698,310.1,67202,6338.8,15.53032,NA,317.59354,NA,11.58608,19.07518,12650,206604,467.65987,4.3884573477,22.97035
"223",495,6097,2017,"California","Sonoma",12.821685744,192,26.304993122,4.1205525767,245.2,66463,4690.1,13.97171,NA,388.53242,NA,11.55567,20.02245,11680,260344,362.5867,4.4779664622,24.69837
"224",496,6099,2017,"California","Stanislaus",15.28940845,244,50.492299924,6.0143129941,366.5,51949,7078.3,19.6668,NA,172.55214,NA,14.41829,17.52639,23073,242710,533.08219,4.6469946909,27.11448
"225",497,6101,2017,"California","Sutter",11.471876521,33,39.472255938,5.29705027,344.9,50810,6622.1,18.04244,NA,253.98339,NA,12.40716,16.80223,4824,44824,305.91055,4.805139487,25.1379
"226",498,6103,2017,"California","Tehama",12.141560032,23,42.64182507,7.2409951727,376.3,40292,7473,17.33416,NA,157.95792,NA,13.93319,17.36147,2004,25190,537.5837,4.4159068149,19.01604
"227",499,6105,2017,"California","Trinity",NA,NA,NA,NA,449.3,37669,10873.3,16.2509,NA,428.49491,NA,14.5448,16.85574,407,5216,208.54802,4.8418871145,20.194
"228",500,6107,2017,"California","Tulare",8.6721799383,119,44.60010303,5.2643545482,360.7,42637,6922.3,26.25217,NA,218.7608,NA,14.37819,16.77968,23721,203392,445.77511,4.7370172376,28.13734
"229",501,6109,2017,"California","Tuolumne",32.834822258,53,52.468794875,NA,339.2,53136,6985.5,13.40887,NA,137.77952,NA,13.12003,19.76529,1541,21627,220.22108,4.2426011404,22.49716
"230",502,6111,2017,"California","Ventura",14.430276139,366,38.327276001,5.1702620788,233.1,79285,4612.3,15.08224,NA,302.04483,NA,9.92019,17.31042,24435,429784,205.01587,4.3725031492,25.09969
"231",503,6113,2017,"California","Yolo",12.955874849,81,38.21317413,3.6815462494,284.8,58766,5210.6,16.2539,NA,329.08326,NA,11.87879,19.01543,6659,103868,317.39744,5.8340212694,24.24479
"232",504,6115,2017,"California","Yuba",12.173238713,27,60.534153369,5.2397767399,431.8,46500,7914.2,18.33961,NA,150.35172,NA,15.38217,18.58957,2600,28137,386.93055,4.287868983,24.81481
"233",505,53000,2017,"Washington","year_state_total",14.346832168,3042,41.905610739,4.8704328534,286.4,64080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",506,53001,2017,"Washington","Adams",NA,NA,44.540123228,6.7704807041,332.8,48127,5739.1,24.89495,NA,140.2306,NA,16.2025,16.34129,590,8665,298.73558,3.7333333333,22.47387
"235",507,53003,2017,"Washington","Asotin",NA,NA,NA,NA,346.2,46573,6714.3,15.64778,NA,262.38408,NA,15.5239,17.81877,457,9727,234.64292,4.4391668783,14.07285
"236",508,53005,2017,"Washington","Benton",13.896782539,78,45.28210753,4.9544419134,285.5,62698,5238.6,14.16256,NA,175.50405,NA,13.73292,20.43815,6026,91650,213.93748,4.4839776396,13.18614
"237",509,53007,2017,"Washington","Chelan",11.150807988,25,38.553155163,4.63163989,287.3,53604,5751.7,15.18674,NA,224.73693,NA,13.14002,16.78677,2347,42983,149.2912,4.3729620481,17.37693
"238",510,53009,2017,"Washington","Clallam",18.763185714,41,62.381815701,6.5245759026,339.2,46708,6705.6,14.05784,NA,244.94462,NA,14.89987,16.42172,2146,26842,261.98344,4.1890429489,15.90135
"239",511,53011,2017,"Washington","Clark",13.733829523,186,36.032473168,4.7138392171,288.8,64282,5617.6,12.40197,NA,259.85049,NA,14.72255,18.84461,13572,213480,208.21378,3.8547427371,17.34601
"240",512,53013,2017,"Washington","Columbia",NA,NA,NA,NA,442,40209,NA,15.80284,NA,177.48479,NA,16.72909,15.27847,110,1721,82.70615,4.3432795261,16.9697
"241",513,53015,2017,"Washington","Cowlitz",19.839914656,61,46.599309483,5.9286284346,388,50502,7618.4,15.77797,NA,221.32447,NA,17.37523,18.07395,3359,44276,301.79289,4.5021803766,18.52273
"242",514,53017,2017,"Washington","Douglas",15.858574898,19,28.624588522,6.1382439285,267.7,51400,5276.6,16.54623,NA,29.60478,NA,16.54506,18.36083,1241,19808,94.97155,3.5984710178,17.81753
"243",515,53019,2017,"Washington","Ferry",NA,NA,NA,NA,417,40747,10070.5,19.4941,NA,237.40438,NA,19.4658,17.01184,251,2469,154.83871,5.1579126644,15.59322
"244",516,53021,2017,"Washington","Franklin",6.8375029439,18,45.194078723,4.4711951849,243.8,58246,4898,20.57627,NA,108.09959,NA,15.84646,18.4874,2915,38952,237.20035,3.8836263021,21.64641
"245",517,53023,2017,"Washington","Garfield",NA,NA,NA,NA,218.8,47087,NA,13.77765,NA,45.06534,NA,16.06483,17.4672,57,927,177.27877,3.8528557599,12.37113
"246",518,53025,2017,"Washington","Grant",9.7023184948,27,41.822016177,5.6644488401,337.8,50573,6376.8,20.00569,NA,164.05923,NA,16.23805,17.89245,3223,45494,292.33785,3.9482246493,17.16095
"247",519,53027,2017,"Washington","Grays Harbor",23.002750941,49,43.387567793,5.1519835137,429.9,44345,8437.8,16.39219,NA,130.76123,NA,18.69991,17.96989,2408,26909,211.08081,4.5164532854,16.90089
"248",520,53029,2017,"Washington","Island",14.6646611,35,46.187090708,3.2568238213,257.2,60567,5140.7,11.42232,NA,272.97656,NA,13.91721,18.24266,1924,31880,111.59774,4.0248730206,15.69724
"249",521,53031,2017,"Washington","Jefferson",NA,NA,61.106018943,NA,251.1,53421,5624.8,11.63516,NA,305.25832,NA,13.54327,16.36197,791,11171,245.58609,4.4317682122,19.63768
"250",522,53033,2017,"Washington","King",13.890800365,867,36.368261898,4.140857995,235.1,81816,4571.3,10.16292,NA,314.95542,NA,10.11554,22.00571,52307,1177297,332.08499,4.747337354,18.72777
"251",523,53035,2017,"Washington","Kitsap",12.885893461,99,50.143466028,5.543668547,283.5,65814,5529.1,11.92346,NA,239.87914,NA,13.76221,19.28671,6315,115211,267.89798,4.0261161417,16.06228
"252",524,53037,2017,"Washington","Kittitas",10.975571514,14,39.537412276,NA,279.9,47378,5106.1,14.97031,NA,140.97853,NA,16.13981,19.2261,1279,20817,115.68755,5.3627591993,24.63724
"253",525,53039,2017,"Washington","Klickitat",NA,NA,NA,NA,279.4,50043,6870.6,15.36203,NA,123.65643,NA,15.13185,18.35241,675,9447,87.49881,3.6556195965,17.20698
"254",526,53041,2017,"Washington","Lewis",15.480492368,35,62.769010043,3.7377355552,362.3,47619,6887.5,15.70716,NA,197.67534,NA,17.58052,17.33368,2588,31115,197.86978,4.291429148,17.30737
"255",527,53043,2017,"Washington","Lincoln",NA,NA,NA,NA,288.5,49774,6662.2,13.74687,NA,48.44492,NA,14.7039,19.0363,282,4882,83.09895,4.1631460884,12.79461
"256",528,53045,2017,"Washington","Mason",19.755145941,36,61.376960359,4.8791306276,358.2,54175,7490.7,15.87989,NA,104.87849,NA,16.7579,20.44364,1783,23303,230.69623,4.486469199,16.93065
"257",529,53047,2017,"Washington","Okanogan",14.516246099,18,38.891337603,5.873340143,360.9,41844,6760.7,19.58196,NA,255.32325,NA,19.4807,17.69644,1459,21150,189.41522,4.5582945096,17.70964
"258",530,53049,2017,"Washington","Pacific",22.614567012,14,NA,NA,388.5,41088,7537.7,15.94952,NA,211.05142,NA,16.91001,15.76581,719,7880,144.80162,4.4667472063,16.33743
"259",531,53051,2017,"Washington","Pend Oreille",NA,NA,NA,NA,423.9,41526,9589.1,16.60332,NA,152.81174,NA,16.98223,15.84857,437,4624,112.75113,4.8042357274,17.95807
"260",532,53053,2017,"Washington","Pierce",15.667417981,391,48.689768372,5.6502901158,330.8,60168,6393.4,13.57612,NA,371.46574,NA,14.55221,18.63529,24827,391963,435.79657,4.0596486048,18.79418
